"ensembl_gene_id","logFC","P.Value","adj.P.Val"
"ENSMUSG00000028961",0.456669740243413,1.98119934043853e-05,0.000690928877382601
"ENSMUSG00000025326",3.01217424871037,1.99381884634379e-05,0.000690928877382601
"ENSMUSG00000002718",0.516785252200314,2.02272166416948e-05,0.000695294541637635
"ENSMUSG00000049517",0.271251036376437,2.03801399389354e-05,0.000695294541637635
"ENSMUSG00000049960",-0.318608876596912,2.06408960611818e-05,0.000698773719732779
"ENSMUSG00000032458",0.343100253622961,2.11830090695606e-05,0.000710453859779346
"ENSMUSG00000062203",0.500939167568795,2.14987568921109e-05,0.000710453859779346
"ENSMUSG00000031029",0.293565009974468,2.15633121521373e-05,0.000710453859779346
"ENSMUSG00000018848",0.331992811752286,2.17036046271098e-05,0.000710453859779346
"ENSMUSG00000018322",0.447501085780711,2.18302706806976e-05,0.000710453859779346
"ENSMUSG00000026520",-0.299075311052125,2.19544932810705e-05,0.000710453859779346
"ENSMUSG00000030751",0.379220361072207,2.23221880416504e-05,0.000717079923878127
"ENSMUSG00000028179",0.555007053964125,2.25863657348385e-05,0.000720308663761047
"ENSMUSG00000010936",0.419348840426888,2.2919482130482e-05,0.000724790319374247
"ENSMUSG00000002944",-0.294576416229177,2.30562701005214e-05,0.000724790319374247
"ENSMUSG00000034993",0.302255799174137,2.39069139528834e-05,0.000746200909976171
"ENSMUSG00000010095",-0.315236787153317,2.43290291477231e-05,0.000751683146667879
"ENSMUSG00000053398",0.399751784270212,2.47397363412971e-05,0.000751683146667879
"ENSMUSG00000024966",0.486494260182699,2.48959009409009e-05,0.000751683146667879
"ENSMUSG00000024747",0.43555246100788,2.52695106501197e-05,0.000751683146667879
"ENSMUSG00000029201",0.267828231509071,2.52738661639739e-05,0.000751683146667879
"ENSMUSG00000024772",0.664311663361296,2.53779295489794e-05,0.000751683146667879
"ENSMUSG00000031360",0.544131093427698,2.55594078511908e-05,0.000751683146667879
"ENSMUSG00000027597",0.483701178011803,2.55895484183362e-05,0.000751683146667879
"ENSMUSG00000016757",0.58423435377096,2.56197391502345e-05,0.000751683146667879
"ENSMUSG00000022285",0.341308412471687,2.72375670187587e-05,0.000786447414604527
"ENSMUSG00000018326",0.584794821654604,2.73446890367594e-05,0.000786447414604527
"ENSMUSG00000020899",0.477997775153693,2.74929193090428e-05,0.000786447414604527
"ENSMUSG00000020267",0.395476760774304,2.75194051009082e-05,0.000786447414604527
"ENSMUSG00000020572",0.535021563862642,2.80300636583998e-05,0.000795872968778178
"ENSMUSG00000027108",0.448475187589434,2.83163510130279e-05,0.000798847825694461
"ENSMUSG00000026727",0.532266895644241,2.86967517799521e-05,0.000804422959131014
"ENSMUSG00000033096",-0.326249827075404,2.91964991932339e-05,0.00081325185411027
"ENSMUSG00000024683",-0.259522303009568,2.94853981179968e-05,0.000814706937637772
"ENSMUSG00000018293",0.322719272964008,2.9677810153046e-05,0.000814706937637772
"ENSMUSG00000028998",-0.893472919339054,2.98040938331473e-05,0.000814706937637772
"ENSMUSG00000020849",0.558373501706654,3.07460852649577e-05,0.00083135557488957
"ENSMUSG00000006456",-0.31128590504472,3.07909472181322e-05,0.00083135557488957
"ENSMUSG00000027804",0.446468010124605,3.11950624876847e-05,0.000833530238447101
"ENSMUSG00000022961",-0.234638442649672,3.13274509143656e-05,0.000833530238447101
"ENSMUSG00000014301",-0.33565607851941,3.1439677251129e-05,0.000833530238447101
"ENSMUSG00000031388",0.570448584468465,3.17160258446225e-05,0.000835821734983134
"ENSMUSG00000019494",0.456030558066615,3.28550997237183e-05,0.000860686273119548
"ENSMUSG00000066036",1.05414029835887,3.31214946540273e-05,0.000862530757232982
"ENSMUSG00000028945",0.585063781209119,3.39417124959408e-05,0.000875861293764155
"ENSMUSG00000001924",0.362285462289766,3.41646185270069e-05,0.000875861293764155
"ENSMUSG00000031865",0.564456500632261,3.42304345665609e-05,0.000875861293764155
"ENSMUSG00000035297",0.327018971309123,3.55891301047488e-05,0.000905362783763003
"ENSMUSG00000030744",0.207445869611526,3.6821131218964e-05,0.000931320681003795
"ENSMUSG00000037242",0.381616919046177,3.75063447991868e-05,0.000941568435773531
