"ensembl_gene_id","logFC","P.Value","adj.P.Val"
"ENSMUSG00000031781",0.755856986427283,2.87459596475303e-06,0.000119349970196963
"ENSMUSG00000060073",0.601293252101726,2.93424924151203e-06,0.000120688139363499
"ENSMUSG00000033813",0.524137890688202,3.05780515909938e-06,0.000123625419370897
"ENSMUSG00000040322",-0.321557809987315,3.08210618196443e-06,0.000123625419370897
"ENSMUSG00000028961",0.536981992400765,3.0899332267209e-06,0.000123625419370897
"ENSMUSG00000029823",0.386537692694116,3.16773285491618e-06,0.000125337804409595
"ENSMUSG00000021957",0.445844104523172,3.18969190953751e-06,0.000125337804409595
"ENSMUSG00000031969",-0.471881821076085,3.38642179126598e-06,0.000131890639852757
"ENSMUSG00000040249",-0.319912688299478,3.58358385865031e-06,0.000138345197911579
"ENSMUSG00000024529",-0.847712957573723,3.72658931083382e-06,0.000142614952669388
"ENSMUSG00000033105",0.253908494723905,3.79865776126257e-06,0.000144119765580315
"ENSMUSG00000037364",0.294035844417234,3.85648812507147e-06,0.000145063284089227
"ENSMUSG00000031731",0.599999213891003,3.94370282732148e-06,0.000147086746974931
"ENSMUSG00000033047",0.542778353114322,3.98506694664453e-06,0.000147380501110778
"ENSMUSG00000020572",0.632815444971435,4.19927425080804e-06,0.000154008383148385
"ENSMUSG00000028127",0.85510211394454,4.28807458544697e-06,0.000155965423558282
"ENSMUSG00000029407",0.409382835537308,4.70210526396298e-06,0.000169622666120501
"ENSMUSG00000024966",0.563223187810415,4.75017681274096e-06,0.000169963643519292
"ENSMUSG00000020321",0.73660170670108,4.84898240098593e-06,0.000172099770538218
"ENSMUSG00000040043",0.63180051739586,4.94906245491669e-06,0.000174246590912707
"ENSMUSG00000020612",0.258421016915506,5.01513408001248e-06,0.000175171468937579
"ENSMUSG00000029455",-0.281773879421422,5.13802314825799e-06,0.000177170903139359
"ENSMUSG00000009090",0.515448913096098,5.21869123797345e-06,0.000177170903139359
"ENSMUSG00000005981",-0.240276885157328,5.22273492251542e-06,0.000177170903139359
"ENSMUSG00000025006",0.727726895565329,5.23340545515034e-06,0.000177170903139359
"ENSMUSG00000071644",0.480557110615294,5.2907042827968e-06,0.000177743431668616
"ENSMUSG00000032096",0.373744990173822,5.71858655734593e-06,0.000189364249013355
"ENSMUSG00000028763",-0.513624022873397,5.72266419422317e-06,0.000189364249013355
"ENSMUSG00000025260",-0.372955410932075,6.07811013945211e-06,0.000199625094953199
"ENSMUSG00000000740",0.375503878288676,6.14413024845015e-06,0.000200298646099475
"ENSMUSG00000030224",0.571771696645037,6.2574707316807e-06,0.000202493593309756
"ENSMUSG00000020114",0.485275150526501,6.33258888991596e-06,0.000203428640178979
"ENSMUSG00000010755",1.81106667208333,6.66983047709314e-06,0.000212709593693383
"ENSMUSG00000024067",0.390882130129576,6.92781101832688e-06,0.000219347455335659
"ENSMUSG00000028149",0.612148341984053,7.04580536360523e-06,0.000221489924323047
"ENSMUSG00000026134",0.375946349451144,7.18770069689616e-06,0.000224348019624397
"ENSMUSG00000056999",0.563481191329409,7.49293792604421e-06,0.000232228308538877
"ENSMUSG00000020532",0.45409313857656,7.72183355502608e-06,0.000237648877452236
"ENSMUSG00000027170",0.506961109680557,7.85741450784784e-06,0.0002401422308961
"ENSMUSG00000024360",0.460235055261116,8.16484688529779e-06,0.000247817180291004
"ENSMUSG00000030417",0.470149470074187,8.57760222784651e-06,0.000258561831539401
"ENSMUSG00000017428",0.404454649751251,9.07190801457617e-06,0.000271601817497617
"ENSMUSG00000000168",-0.311872297145428,9.37066269379016e-06,0.000278650584563314
"ENSMUSG00000001891",0.560782030480073,9.62369897798733e-06,0.000284254357061223
"ENSMUSG00000028158",-0.526625775675157,9.77713758904553e-06,0.000286861216862596
"ENSMUSG00000040731",0.544637190617877,1.04159335490436e-05,0.000301656104665849
"ENSMUSG00000071866",0.336738839430872,1.04289617901471e-05,0.000301656104665849
"ENSMUSG00000026509",0.363143936283404,1.0487022043598e-05,0.000301656104665849
"ENSMUSG00000007029",0.413223264544261,1.05900422534358e-05,0.00030264140232059
"ENSMUSG00000055436",0.300683302914496,1.10829780811083e-05,0.000314685074419081
"ENSMUSG00000005397",-0.444397472192946,1.17169800595709e-05,0.000330554033603662
"ENSMUSG00000026159",3.67629240616946,1.25490750585599e-05,0.000350550043354061
"ENSMUSG00000027809",-0.377357985805457,1.25926228099765e-05,0.000350550043354061
"ENSMUSG00000021806",-0.686249598962384,1.26647254926825e-05,0.000350550043354061
"ENSMUSG00000029722",3.23245172283279,1.27993222581603e-05,0.000352061357863522
"ENSMUSG00000024949",0.208215584338106,1.30292940000703e-05,0.000355285891025102
"ENSMUSG00000004610",-0.25935824686993,1.30780082585927e-05,0.000355285891025102
"ENSMUSG00000022336",0.349089634437522,1.31765571585356e-05,0.00035550738358166
"ENSMUSG00000021823",0.321808950538959,1.3247718906474e-05,0.00035550738358166
"ENSMUSG00000022403",0.456129727284097,1.33496061475976e-05,0.000356070403973195
"ENSMUSG00000023019",0.589944228942077,1.45810739425114e-05,0.000383905276910343
"ENSMUSG00000024687",0.712393788750333,1.46459471780243e-05,0.000383905276910343
"ENSMUSG00000037022",-0.73618137194336,1.465487082957e-05,0.000383905276910343
"ENSMUSG00000035150",0.3344454184009,1.50796817529177e-05,0.000391313044105572
"ENSMUSG00000029623",0.524616477241576,1.51154777318671e-05,0.000391313044105572
"ENSMUSG00000071711",-0.342179525858882,1.52050415656908e-05,0.000391329753980148
"ENSMUSG00000062908",-0.328152378314954,1.57703616945807e-05,0.000403519545452615
"ENSMUSG00000052738",-0.323154942106093,1.62126790657626e-05,0.000410681386127327
"ENSMUSG00000030738",0.327041796968736,1.62368918850613e-05,0.000410681386127327
"ENSMUSG00000041650",-0.327380266347376,1.72718122965155e-05,0.000434361405239798
"ENSMUSG00000000594",-0.50378471988045,1.74826094468035e-05,0.000437164569178308
"ENSMUSG00000039703",0.481588728284532,1.75903380182293e-05,0.00043737331987699
"ENSMUSG00000039428",2.9297336471143,1.76944368174451e-05,0.00043748997996391
"ENSMUSG00000028419",3.00613050812799,1.80609398511549e-05,0.000444056962485657
"ENSMUSG00000020152",0.302493947839316,1.85944775868138e-05,0.000452515352260436
"ENSMUSG00000027782",0.462704462864824,1.86631609882602e-05,0.000452515352260436
"ENSMUSG00000003808",0.268408733135587,1.87134274281753e-05,0.000452515352260436
"ENSMUSG00000041763",0.84760424914279,1.91600741269758e-05,0.000460784077774976
"ENSMUSG00000020349",0.594591835415791,1.93272506560828e-05,0.000461143689770487
"ENSMUSG00000037416",2.61492408907854,1.93845904584277e-05,0.000461143689770487
"ENSMUSG00000049517",0.271053486157403,2.0544053215716e-05,0.000486098807539603
"ENSMUSG00000056076",0.359287196587534,2.0838093488967e-05,0.000488572612937819
"ENSMUSG00000053898",-0.503332199853531,2.08706319546262e-05,0.000488572612937819
"ENSMUSG00000073838",-0.273464299181001,2.10080953816656e-05,0.0004891885067445
"ENSMUSG00000022253",-0.481770255164076,2.1221389606957e-05,0.000491554398211673
"ENSMUSG00000030884",-0.345978836876021,2.14176544809952e-05,0.000493503127596124
"ENSMUSG00000026043",-0.720089371860155,2.15965336923553e-05,0.000495033045729456
"ENSMUSG00000026473",0.479495364985969,2.21724581713914e-05,0.0005056009762295
"ENSMUSG00000022752",-0.280586895163754,2.28884853644087e-05,0.000519238268498776
"ENSMUSG00000029209",2.98659433973942,2.32441609239831e-05,0.000522169706677992
"ENSMUSG00000062929",0.700383740330075,2.32550017061773e-05,0.000522169706677992
"ENSMUSG00000043445",0.437112418887263,2.3746481068446e-05,0.000530132747939892
"ENSMUSG00000037361",0.508847344769666,2.38505530770503e-05,0.000530132747939892
"ENSMUSG00000038900",0.214711010337361,2.43404925257083e-05,0.000538304058319809
"ENSMUSG00000025980",-0.21948582977268,2.49411139085716e-05,0.000548829211558117
"ENSMUSG00000032301",0.388348874797149,2.56668941952836e-05,0.000561990056484792
"ENSMUSG00000046841",-0.248784818183978,2.58396645182877e-05,0.000562972096757348
"ENSMUSG00000002957",0.237789975164098,2.65340261917701e-05,0.000575252459458031
"ENSMUSG00000068749",0.495031516698564,2.66658428148953e-05,0.000575276344256637
"ENSMUSG00000073422",-0.572737283653229,2.72196973921944e-05,0.000584360430356329
"ENSMUSG00000028409",0.341959355841556,2.76572544395686e-05,0.00059087173198321
"ENSMUSG00000019978",0.251640060132516,2.80349133177607e-05,0.000595186730022733
"ENSMUSG00000048076",0.522103568273273,2.81297068495179e-05,0.000595186730022733
"ENSMUSG00000064120",-0.421346011061271,2.83526928298411e-05,0.000597034455235076
"ENSMUSG00000025403",-0.220973382688804,2.9108835232477e-05,0.000610038018372054
"ENSMUSG00000021282",0.78318120687025,2.98746652920418e-05,0.000623120388389933
"ENSMUSG00000037710",-0.349828668318899,3.03192292376424e-05,0.000629410037145585
"ENSMUSG00000031696",0.480030571826909,3.04886296153976e-05,0.000629955206278708
"ENSMUSG00000048758",0.385911604139121,3.18227081011828e-05,0.000653135298861603
"ENSMUSG00000063229",0.571383867378238,3.20606815084145e-05,0.000653135298861603
"ENSMUSG00000025950",0.513657889172631,3.21242781377808e-05,0.000653135298861603
"ENSMUSG00000028495",0.348344845394656,3.22041263015151e-05,0.000653135298861603
"ENSMUSG00000021024",0.64415921352365,3.27619358403889e-05,0.000661400365291521
"ENSMUSG00000001416",0.300976016086224,3.52160086787423e-05,0.000704841153113184
"ENSMUSG00000064302",2.84036566454669,3.53452768436751e-05,0.000704841153113184
"ENSMUSG00000020361",0.450627020008312,3.53942046893919e-05,0.000704841153113184
"ENSMUSG00000074698",0.330329634183791,3.59684745534674e-05,0.000713050704999144
"ENSMUSG00000063273",0.395735401059721,3.63009666424e-05,0.000716415041225124
"ENSMUSG00000021235",-0.516511260995252,3.75869176967926e-05,0.000738482253498144
"ENSMUSG00000027342",0.233291608417446,3.90209617423383e-05,0.000762460850981496
"ENSMUSG00000021737",0.446053256444422,3.915386328603e-05,0.000762460850981496
"ENSMUSG00000030846",0.327471482511744,3.93944252161613e-05,0.000763765926767955
"ENSMUSG00000020664",-0.2948075532023,4.09498079352578e-05,0.000789327653242625
"ENSMUSG00000025212",-0.319408249075881,4.10715820478439e-05,0.000789327653242625
"ENSMUSG00000016619",0.532715225714199,4.13704227078816e-05,0.00079161404494516
"ENSMUSG00000029447",0.274038135934454,4.22404724828347e-05,0.000804763287432708
"ENSMUSG00000031029",0.275467187571216,4.27997841918234e-05,0.000810580277621839
"ENSMUSG00000037851",0.437349305176099,4.29141569383977e-05,0.000810580277621839
"ENSMUSG00000029598",-0.30001612332379,4.40911495940565e-05,0.000828753776582334
"ENSMUSG00000031948",0.353528924715437,4.42529283110312e-05,0.000828753776582334
"ENSMUSG00000029405",0.301608268692835,4.46456285911064e-05,0.000831177741815244
"ENSMUSG00000019494",0.442970450767813,4.47600828925728e-05,0.000831177741815244
"ENSMUSG00000024085",-0.405807713920812,4.56156619679955e-05,0.000843506421517429
"ENSMUSG00000023004",-0.239359000655035,4.80870179723213e-05,0.000881527457995053
"ENSMUSG00000016664",0.421865720139497,4.82032696926183e-05,0.000881527457995053
"ENSMUSG00000030591",0.577967597402239,4.82726919738259e-05,0.000881527457995053
"ENSMUSG00000001924",0.349976731312953,4.92861757759245e-05,0.000896315948718362
"ENSMUSG00000044986",-0.346825451499484,4.96174590355076e-05,0.000898627313643081
"ENSMUSG00000034729",-0.41705041485849,5.00957118510559e-05,0.000903570605969249
"ENSMUSG00000037071",1.26647818072037,5.08331393662258e-05,0.000912860778364765
"ENSMUSG00000024151",-0.20072598886879,5.10256195132316e-05,0.000912860778364765
"ENSMUSG00000027429",0.361086531561011,5.23141522117719e-05,0.000931680718985803
"ENSMUSG00000022841",0.311149620961665,5.25570957674065e-05,0.000931680718985803
"ENSMUSG00000024942",0.391948408666003,5.28072811744481e-05,0.000931680718985803
"ENSMUSG00000031730",-0.294877188223513,5.29243762205069e-05,0.000931680718985803
"ENSMUSG00000068039",0.234538777257537,5.40031971801956e-05,0.000946884744183429
"ENSMUSG00000034024",0.342025272391023,5.44825039080657e-05,0.000951498014680147
"ENSMUSG00000028932",0.240261732868031,5.53606927716023e-05,0.000959626669309399
"ENSMUSG00000031483",-0.328320317521197,5.53840431730487e-05,0.000959626669309399
"ENSMUSG00000002718",0.470097283467176,5.57811514258142e-05,0.000962717048725522
"ENSMUSG00000030744",0.199230194183041,5.63711869640337e-05,0.000969099975893407
"ENSMUSG00000021585",1.11107358977849,5.69734895938701e-05,0.000975643298453783
"ENSMUSG00000026879",0.191467488762747,5.72388178698269e-05,0.000976387742035303
"ENSMUSG00000031245",0.494858150515782,6.03028980191625e-05,0.0010246836068816
"ENSMUSG00000041168",-0.275009142538678,6.09215599858528e-05,0.00103121455960668
"ENSMUSG00000006169",0.433179129670929,6.16796639754058e-05,0.00104004674772322
"ENSMUSG00000029171",0.475060238124666,6.19400143900293e-05,0.00104045039439129
"ENSMUSG00000003813",0.613270457830016,6.43003469128924e-05,0.00107599173674388
"ENSMUSG00000000278",0.278794619413535,6.60785301749637e-05,0.00109874058123114
"ENSMUSG00000027099",-0.235024325362868,6.61591124804028e-05,0.00109874058123114
"ENSMUSG00000037475",0.332648554121828,6.66955881499916e-05,0.00109937999369556
"ENSMUSG00000028809",0.313954359454883,6.66972184314281e-05,0.00109937999369556
"ENSMUSG00000024132",-0.353060294101212,6.71878480028431e-05,0.00110333477261385
"ENSMUSG00000036503",-0.404629416164571,6.83201434872559e-05,0.00111775818396808
"ENSMUSG00000006998",0.281078133754033,6.88650426791364e-05,0.00112250019566992
"ENSMUSG00000021929",0.495632504045822,7.26628599615731e-05,0.00118003412063056
"ENSMUSG00000021731",-0.406377077164269,7.45190358888401e-05,0.00120245118964225
"ENSMUSG00000028851",0.424375877309661,7.45896784304326e-05,0.00120245118964225
"ENSMUSG00000029147",0.514312123379479,7.57847749788746e-05,0.00121725837475192
"ENSMUSG00000020914",0.257108006920571,7.71813782823164e-05,0.00123446934827793
"ENSMUSG00000024181",-0.460073646584277,7.77428176029127e-05,0.00123446934827793
"ENSMUSG00000019143",-0.362783839604781,7.78718228049117e-05,0.00123446934827793
"ENSMUSG00000028484",0.261681851399938,7.79782955740208e-05,0.00123446934827793
"ENSMUSG00000029998",-0.372699307151553,7.99214049940224e-05,0.00126069571103474
"ENSMUSG00000028223",-0.404707637739879,8.23515393661327e-05,0.00128780565193941
"ENSMUSG00000036278",-0.413020603781717,8.24868379690971e-05,0.00128780565193941
"ENSMUSG00000026281",-0.342066646423159,8.25178809013665e-05,0.00128780565193941
"ENSMUSG00000042073",0.360893088716214,8.40789163865911e-05,0.0013038388987919
"ENSMUSG00000029759",-0.266455702895072,8.4137752160168e-05,0.0013038388987919
"ENSMUSG00000025037",-0.262660787786441,8.53347622280336e-05,0.00131774838093184
"ENSMUSG00000075296",0.766117299665019,8.82351082039861e-05,0.00135762859323413
"ENSMUSG00000055681",0.395103267076479,8.87055599235346e-05,0.00135762859323413
"ENSMUSG00000024640",0.506246771853988,8.88427709273868e-05,0.00135762859323413
"ENSMUSG00000031503",-0.450265972518945,8.97988549925631e-05,0.00136749052187637
"ENSMUSG00000029911",-0.288816584927996,9.05321938603238e-05,0.00137390408682512
"ENSMUSG00000032407",0.275972769203197,9.09575584219343e-05,0.00137561585778328
"ENSMUSG00000030007",0.355150771998247,9.27872593254349e-05,0.00139848194620287
"ENSMUSG00000025366",0.254245897653337,9.58546551378707e-05,0.00143978272102993
"ENSMUSG00000053907",0.433651236281886,9.62618286257931e-05,0.00144098063871468
"ENSMUSG00000021748",-0.250746431500115,9.77208817633922e-05,0.00145786305301929
"ENSMUSG00000025410",0.341111684969,9.83981441076352e-05,0.00146239463302609
"ENSMUSG00000010911",0.499649865785752,9.8689208363724e-05,0.00146239463302609
"ENSMUSG00000053398",0.349961327844017,9.96884593088737e-05,0.00146963169756209
"ENSMUSG00000028672",-0.390906052199018,0.000100057197782533,0.00146963169756209
"ENSMUSG00000025525",-0.294607893054454,0.000100179393153517,0.00146963169756209
"ENSMUSG00000068739",0.437910740140438,0.000100710794233006,0.00147251895488192
"ENSMUSG00000037242",0.346713493969396,0.000101220709503783,0.00147507398187467
"ENSMUSG00000071054",0.319103565531677,0.000104901756318758,0.00152138094886859
"ENSMUSG00000026781",2.86517966117277,0.000105152906058997,0.00152138094886859
"ENSMUSG00000047454",3.61423452811382,0.000105435398637791,0.00152138094886859
"ENSMUSG00000020777",0.329960443274139,0.000106144501528694,0.00152660768375093
"ENSMUSG00000029776",-0.352004547148134,0.000106982860050078,0.00153365331296546
"ENSMUSG00000032563",-0.366278729081582,0.000108675807210725,0.00154867460133842
"ENSMUSG00000026520",-0.256742257422111,0.0001087344812119,0.00154867460133842
"ENSMUSG00000004530",0.280822355146142,0.000111394218288518,0.00157694661461683
"ENSMUSG00000025287",-0.290160707216558,0.000111962892143353,0.00157694661461683
"ENSMUSG00000003131",0.441760455695601,0.00011203171939599,0.00157694661461683
"ENSMUSG00000026887",-0.408039198046179,0.00011247031363045,0.00157694661461683
"ENSMUSG00000086784",-0.397333609808648,0.000112765310126082,0.00157694661461683
"ENSMUSG00000032050",0.490901675218467,0.000113121471594668,0.00157694661461683
"ENSMUSG00000032527",-0.31236917679459,0.000113227705116773,0.00157694661461683
"ENSMUSG00000060126",0.612051728365376,0.000114646651170602,0.00159167164606253
"ENSMUSG00000020986",0.455408143171773,0.000118062730164922,0.00163394363350888
"ENSMUSG00000006024",0.257149602767509,0.000118935726271006,0.00164086561541911
"ENSMUSG00000069744",0.40203686370149,0.000120017518813811,0.00164505660379342
"ENSMUSG00000043733",0.387272835801202,0.000120180807636155,0.00164505660379342
"ENSMUSG00000001052",0.3130835413826,0.000120360878532488,0.00164505660379342
"ENSMUSG00000027618",-0.320849187243155,0.000123258643534983,0.00167944671887759
"ENSMUSG00000024991",0.386961668010144,0.000125129411291887,0.00169967450338147
"ENSMUSG00000039682",-0.179881291521209,0.000128261332764494,0.00172853772221169
"ENSMUSG00000047187",0.204447133604479,0.0001284294469051,0.00172853772221169
"ENSMUSG00000005161",0.415582695325323,0.000128432591493575,0.00172853772221169
"ENSMUSG00000021102",-0.312612418082438,0.000132023805355168,0.00177145355904907
"ENSMUSG00000008435",-0.331045099529987,0.000138171413721657,0.00184830514221584
"ENSMUSG00000066306",-0.205393475074768,0.000140417012016848,0.0018722301785032
"ENSMUSG00000040521",-0.24174720373729,0.000140810767799264,0.0018722301785032
"ENSMUSG00000029247",0.212117174510869,0.000141627602188104,0.00187741890731881
"ENSMUSG00000032115",-0.200499140497179,0.000146120170175104,0.00193115576258448
"ENSMUSG00000021417",-0.218231055030724,0.000149662722328499,0.00197205281726864
