"ensembl_gene_id","logFC","P.Value","adj.P.Val"
"ENSMUSG00000029623",0.647640888406315,1.0039948683825e-05,0.00169945439067362
"ENSMUSG00000029545",-0.178528747272615,1.07457710273767e-05,0.00175156067746241
"ENSMUSG00000032418",0.617945986343809,1.13909542739671e-05,0.00177709767494175
"ENSMUSG00000028603",-0.380170534565696,1.17100278512408e-05,0.00177709767494175
"ENSMUSG00000027823",0.433746973927082,1.25942651900525e-05,0.0018475787033807
"ENSMUSG00000032504",0.321168938099309,1.30704232065713e-05,0.00185557846877807
"ENSMUSG00000003500",3.58348397241017,1.5122083565786e-05,0.00207975905540701
"ENSMUSG00000024493",0.553260707440032,1.77048925163635e-05,0.00228067452480817
"ENSMUSG00000027810",0.423554778019877,1.82341874012007e-05,0.00228067452480817
"ENSMUSG00000038736",2.95918447483449,1.85526885191057e-05,0.00228067452480817
"ENSMUSG00000028419",3.00613050812799,1.86558243338091e-05,0.00228067452480817
"ENSMUSG00000071866",0.284480529119165,1.94359371827396e-05,0.00231182593354694
"ENSMUSG00000002718",0.516785252200307,2.02661235256826e-05,0.00234713709569814
"ENSMUSG00000022789",0.674649681190807,2.10487275627747e-05,0.00237526794881466
"ENSMUSG00000024966",0.486494260182692,2.2809051666796e-05,0.00247956464693605
"ENSMUSG00000002944",-0.294576416229177,2.3099784259118e-05,0.00247956464693605
"ENSMUSG00000010936",0.419348840426895,2.49400931226385e-05,0.00261336547220791
"ENSMUSG00000062203",0.500939167568795,2.68113028527206e-05,0.00270004670859177
"ENSMUSG00000020267",0.395476760774297,2.76289287418351e-05,0.00270004670859177
"ENSMUSG00000028961",0.45666974024342,2.77699624558369e-05,0.00270004670859177
"ENSMUSG00000000339",0.405449482793788,2.82213471018454e-05,0.00270004670859177
"ENSMUSG00000033096",-0.326249827075404,2.92511411991244e-05,0.0027390270727095
"ENSMUSG00000031672",-0.244876168345257,3.00494790361134e-05,0.00275516160912364
"ENSMUSG00000020849",0.558373501706654,3.2648517797954e-05,0.00293236993528154
"ENSMUSG00000024772",0.664311663361296,3.45607244873235e-05,0.00304203496937421
"ENSMUSG00000061477",0.247589092672669,3.64320534813876e-05,0.00311755911959995
"ENSMUSG00000053398",0.399751784270212,3.68355087978181e-05,0.00311755911959995
"ENSMUSG00000015806",0.457739659811864,3.93572789827216e-05,0.00326813933590486
"ENSMUSG00000021218",0.533445918463656,4.13327358532762e-05,0.00336286101537534
"ENSMUSG00000022234",0.44407419941189,4.2026211280537e-05,0.00336286101537534
"ENSMUSG00000007892",0.402384736443736,4.30858711307811e-05,0.00338608783654585
"ENSMUSG00000020361",0.476493910832737,4.50560802619061e-05,0.00342196735241115
"ENSMUSG00000022285",0.341308412471687,4.54998832661341e-05,0.00342196735241115
"ENSMUSG00000022205",0.502756988219524,4.66348339164409e-05,0.00342196735241115
"ENSMUSG00000004980",-0.326352498375286,4.66525883082638e-05,0.00342196735241115
"ENSMUSG00000006456",-0.31128590504472,4.92089689185681e-05,0.00355030610181341
"ENSMUSG00000025508",0.341655760675128,5.47409534094211e-05,0.00388572477346552
"ENSMUSG00000046434",-0.233129751569656,5.57892542450934e-05,0.00389727790369295
"ENSMUSG00000023456",0.419135003467229,5.92740181780259e-05,0.00407601490627331
"ENSMUSG00000025153",0.47266160193335,6.04770150761004e-05,0.00409475912846028
"ENSMUSG00000030695",0.436307326644169,6.19203844956925e-05,0.00412896382069004
"ENSMUSG00000028495",0.377928250351594,6.2954374685058e-05,0.00413525676102896
"ENSMUSG00000024747",0.43555246100788,6.4028645045629e-05,0.00414397157126196
"ENSMUSG00000041459",-0.359278573845678,6.59945469862992e-05,0.00420930436647395
"ENSMUSG00000049517",0.271251036376444,7.59341128019253e-05,0.00477408614916105
"ENSMUSG00000039630",-0.175847170729483,8.02670512604599e-05,0.00492074363183994
"ENSMUSG00000036752",0.229458759200291,8.05029633020849e-05,0.00492074363183994
"ENSMUSG00000018293",0.322719272964008,8.31444689038967e-05,0.00501258640611027
"ENSMUSG00000027187",-0.307421349788932,8.45507797358652e-05,0.0050284862380749
"ENSMUSG00000016554",0.335460599369373,8.84023300112616e-05,0.00518744872506083
"ENSMUSG00000033306",0.294222717002022,9.07908459369302e-05,0.00521146893142003
"ENSMUSG00000025950",0.462640219713936,9.1450745111401e-05,0.00521146893142003
"ENSMUSG00000010095",-0.315236787153314,9.23641392071716e-05,0.00521146893142003
"ENSMUSG00000091228",0.314643480304927,9.8506879882666e-05,0.00533763190295679
"ENSMUSG00000025190",0.677092747186059,9.90749022927878e-05,0.00533763190295679
"ENSMUSG00000020114",0.448415331242256,0.000100348116470096,0.00533763190295679
"ENSMUSG00000025982",-0.260413673223145,0.000101339917396629,0.00533763190295679
"ENSMUSG00000031960",0.39447554462971,0.000101639321291177,0.00533763190295679
"ENSMUSG00000037197",-0.283483554733177,0.000101877091535644,0.00533763190295679
"ENSMUSG00000039367",0.586583235085513,0.000106658619867407,0.00548853360916697
"ENSMUSG00000039253",3.82383938615637,0.000107251508836255,0.00548853360916697
"ENSMUSG00000025613",0.45938548453617,0.000108609105194738,0.00549412266623037
"ENSMUSG00000042524",-0.305597682679053,0.000111047861907034,0.00555365500287337
"ENSMUSG00000060803",0.396153809481426,0.000117775641774048,0.00582393931963578
"ENSMUSG00000018796",-0.327199097728837,0.00012062128359169,0.00588245961949544
"ENSMUSG00000024587",0.429499989542268,0.000121806138816732,0.00588245961949544
"ENSMUSG00000027406",-0.209119913145372,0.000122968935467753,0.00588245961949544
"ENSMUSG00000022982",0.596155345862467,0.000131847343733905,0.00623935655669804
"ENSMUSG00000027879",-0.238312588335248,0.000136881160201955,0.00640865942605112
"ENSMUSG00000046865",-0.341625233804432,0.000139059582641131,0.00644211813898543
"ENSMUSG00000005103",0.450465205972577,0.000142456625215613,0.00646453326602282
"ENSMUSG00000059534",-0.725233198888194,0.000142481192184552,0.00646453326602282
"ENSMUSG00000005683",-0.280212261311462,0.000144504819950407,0.00648944604695655
"ENSMUSG00000007029",0.357757610758917,0.000150376504773324,0.00668491916674139
"ENSMUSG00000033813",0.551165222398922,0.000153286818363356,0.0067461528761713
"ENSMUSG00000036707",3.12158658925318,0.000168550271574305,0.00734445292275758
"ENSMUSG00000040945",0.509146023224247,0.000171036988278214,0.0073797429942394
"ENSMUSG00000071072",0.532222437109571,0.000175565906249417,0.00742239174524628
"ENSMUSG00000028820",-0.211259606223141,0.000179188336429022,0.00742239174524628
"ENSMUSG00000021131",-0.234161250440795,0.000179629781718526,0.00742239174524628
"ENSMUSG00000027597",0.483701178011803,0.000181703605070046,0.00742239174524628
"ENSMUSG00000045136",0.523917056800332,0.000182138726875648,0.00742239174524628
"ENSMUSG00000063870",-0.146649547112613,0.00018214458270543,0.00742239174524628
"ENSMUSG00000023019",0.462055839908789,0.000187968216565989,0.00758943230373317
"ENSMUSG00000020572",0.535021563862646,0.000193451132107677,0.00772658683207027
"ENSMUSG00000037851",0.436736785927419,0.000194876423167416,0.00772658683207027
"ENSMUSG00000037236",-0.278209787365689,0.000197933182822152,0.00773233357096888
"ENSMUSG00000028063",-0.227425242159999,0.00020014669772863,0.00773233357096888
"ENSMUSG00000020936",0.396387191494284,0.000200292212472268,0.00773233357096888
"ENSMUSG00000031782",-0.482820701327828,0.000204000842452805,0.00780702354465038
"ENSMUSG00000005514",-0.200785797553714,0.000207817402265108,0.00783488964487446
"ENSMUSG00000062908",-0.255646562328145,0.000209779522811097,0.00783488964487446
"ENSMUSG00000024507",-0.431475483119861,0.000210069751896202,0.00783488964487446
"ENSMUSG00000030861",-0.350984753834151,0.000222695551140828,0.00822079744036912
"ENSMUSG00000063273",0.425142189273064,0.000224152622777617,0.00822079744036912
"ENSMUSG00000025980",-0.162727705352886,0.000228844786427779,0.00832351987660046
"ENSMUSG00000060012",2.45754516129689,0.000236558063506518,0.00853354129091957
"ENSMUSG00000058586",-0.322973457690104,0.000241350316318855,0.00860319184515893
"ENSMUSG00000028029",0.426510460671739,0.000242398497795889,0.00860319184515893
"ENSMUSG00000032301",0.319731100026011,0.000252100797875678,0.00887596489160687
"ENSMUSG00000001473",0.300970295769748,0.000283758778645097,0.00989593491788592
"ENSMUSG00000007850",-0.215976770148711,0.000285567765183257,0.00989593491788592
"ENSMUSG00000036323",0.448467886866379,0.000294926312455275,0.0101192783223552
"ENSMUSG00000032959",0.440233193386405,0.000297800284689185,0.0101192783223552
"ENSMUSG00000020790",0.717995783500132,0.000298910743446076,0.0101192783223552
"ENSMUSG00000029455",-0.191068891730865,0.000307986150512775,0.0103469240336391
"ENSMUSG00000011752",0.350636399203118,0.000311853023679577,0.0103558023526214
"ENSMUSG00000001175",0.520734761451003,0.000312956535537071,0.0103558023526214
"ENSMUSG00000007564",0.248703370250389,0.000329220459585082,0.0108126809151787
"ENSMUSG00000058558",0.230124934686717,0.000346118440662692,0.0112834611656038
"ENSMUSG00000033732",-0.205326673197373,0.000367874259953417,0.0119045192504043
"ENSMUSG00000013629",0.31801130181082,0.000375506242813011,0.0120627954351829
"ENSMUSG00000021116",0.420783996027946,0.000382774244230256,0.0122071699192562
"ENSMUSG00000059070",0.270937155418871,0.000386750669153791,0.012233394418139
"ENSMUSG00000044533",0.239186331841186,0.00038915592332185,0.012233394418139
"ENSMUSG00000037475",-0.276103473218964,0.000407694045621302,0.0127252588282223
"ENSMUSG00000068749",0.384196357320299,0.000432746573177004,0.0134120962574084
"ENSMUSG00000028138",0.576531261625455,0.000458458495536158,0.0141096212507317
"ENSMUSG00000000628",-0.205589798500107,0.000479109487436329,0.0146427837097728
"ENSMUSG00000020593",2.87759046583058,0.000484463863741813,0.0147043135470877
"ENSMUSG00000078812",0.416745548842314,0.000494766725571541,0.014914166844112
"ENSMUSG00000029713",-0.312912732452581,0.00050550962993638,0.0151343393289116
"ENSMUSG00000027782",0.381016244268885,0.000518679576956196,0.0154237082309745
"ENSMUSG00000090553",-0.412581303291603,0.000529115423247168,0.0156284360920187
"ENSMUSG00000030744",0.207445869611526,0.000560300272078577,0.0164392099827854
"ENSMUSG00000063229",0.417830145381238,0.00057470619711808,0.0167502117451435
"ENSMUSG00000030826",-0.2392555225222,0.00064365074950798,0.0186362299248988
"ENSMUSG00000030884",-0.24473248029944,0.000649630467264108,0.0186864293230676
"ENSMUSG00000058135",0.469483934887297,0.000661462846558336,0.0189032336863847
"ENSMUSG00000009470",0.231323740981775,0.000707014303823018,0.0200746448459684
"ENSMUSG00000014769",0.44793324065142,0.000743668670734455,0.0209800373070663
"ENSMUSG00000025132",0.280814249688238,0.000760969826831772,0.0213313898591505
"ENSMUSG00000005161",0.350826066180687,0.000771818648902085,0.021465034015656
"ENSMUSG00000028745",0.379516889151244,0.000779597509757379,0.021465034015656
"ENSMUSG00000047675",0.182748778453149,0.000780369334811396,0.021465034015656
"ENSMUSG00000021196",0.294665660023039,0.000794542770690471,0.0216101682590299
"ENSMUSG00000000686",-0.518199083401047,0.000795466316283311,0.0216101682590299
"ENSMUSG00000022216",0.564990198063139,0.000820502281148351,0.0221535615910055
"ENSMUSG00000027195",-0.16788530439668,0.000830835773754069,0.02221472336935
"ENSMUSG00000021417",-0.275964113802029,0.000832862839341683,0.02221472336935
"ENSMUSG00000021748",-0.198479933512697,0.00084850496084868,0.0224956044138255
"ENSMUSG00000040253",3.03673463892451,0.000880444360841822,0.0230896171432126
"ENSMUSG00000020580",3.29685261649777,0.000884838327719398,0.0230896171432126
"ENSMUSG00000040731",0.527735332917189,0.000887835319639896,0.0230896171432126
"ENSMUSG00000037070",-0.254133709986089,0.000891896140501282,0.0230896171432126
"ENSMUSG00000025068",0.427710861773196,0.000899677141670138,0.0231548485408788
"ENSMUSG00000032479",0.623689801014557,0.0009201106771323,0.0235430644770887
"ENSMUSG00000045983",0.285981315196384,0.00093693343790213,0.0238349367642039
"ENSMUSG00000068220",0.489594982359684,0.000942441603861253,0.0238372729804217
"ENSMUSG00000067194",0.455007619498602,0.00098810046736655,0.0248493151821725
"ENSMUSG00000062328",0.280717015363368,0.0010218642487259,0.0255524122650151
"ENSMUSG00000021244",-0.245204083588487,0.00103509085235915,0.0256113240352326
"ENSMUSG00000004264",-0.249682227738209,0.00103585904982309,0.0256113240352326
"ENSMUSG00000027712",0.203982716190769,0.00106734620802983,0.0261715856894513
"ENSMUSG00000022186",-0.161182617118811,0.00107041250263604,0.0261715856894513
"ENSMUSG00000071172",-0.33152232814637,0.00109141354480037,0.0265101982024
"ENSMUSG00000052997",0.361557434805857,0.00109630903722718,0.0265101982024
"ENSMUSG00000068290",2.82085991613993,0.00112517054783753,0.0270594294045517
"ENSMUSG00000035948",-0.335156798895245,0.00113198128574521,0.0270752697748079
"ENSMUSG00000066306",-0.192499806311726,0.00115691985407342,0.0275221852852817
"ENSMUSG00000079104",0.387623271727975,0.00116783961115013,0.0275544588909999
"ENSMUSG00000000168",-0.191031741714013,0.00117079841231924,0.0275544588909999
"ENSMUSG00000022193",0.301639417858294,0.00119174868263356,0.0278983295333527
"ENSMUSG00000021773",-0.288212724402545,0.00120686028869747,0.0280144973576602
"ENSMUSG00000047126",0.182858473834571,0.00120944205815847,0.0280144973576602
"ENSMUSG00000024132",-0.257844914451251,0.00122920028931007,0.0283230914830033
"ENSMUSG00000018379",-0.312182412769502,0.00124761031676059,0.0285975677294966
"ENSMUSG00000054766",0.403951892826353,0.00125521862729184,0.0286228869363283
"ENSMUSG00000020321",0.422521050290921,0.00126762692312753,0.0287568355086818
"ENSMUSG00000037916",-0.267553835322893,0.00129364165620211,0.029185641422976
"ENSMUSG00000025651",-0.248064537195866,0.00129979225605619,0.029185641422976
"ENSMUSG00000036751",-0.23561715574354,0.00132701837640956,0.02946879455416
"ENSMUSG00000038845",-0.240969558576417,0.00133211852016891,0.02946879455416
"ENSMUSG00000031320",0.181156488495049,0.00133249036952462,0.02946879455416
"ENSMUSG00000029201",0.267828231509064,0.00133956109881846,0.0294770419795002
"ENSMUSG00000020089",0.632572398979224,0.00136301053432038,0.0298438276693732
"ENSMUSG00000024556",-0.205017890764548,0.00137305992207819,0.0299150332528024
"ENSMUSG00000020914",-0.292888716465637,0.00140641804539252,0.0304117638192485
"ENSMUSG00000014606",-0.347851243970496,0.00141747323825646,0.0304117638192485
"ENSMUSG00000031256",-0.206594781064279,0.00142234521863894,0.0304117638192485
"ENSMUSG00000047368",-2.31975744608472,0.00142349996518182,0.0304117638192485
"ENSMUSG00000025465",-0.18657223147969,0.00147076540526454,0.0312697514423635
"ENSMUSG00000007739",0.317899169569699,0.00148257765046545,0.0313693473062426
"ENSMUSG00000019432",-0.204158011343448,0.00149855257051759,0.0314007710751698
"ENSMUSG00000045482",-0.261460786207348,0.00151209512017999,0.0314007710751698
"ENSMUSG00000022983",-0.436252125313782,0.00151478186367919,0.0314007710751698
"ENSMUSG00000032540",-0.243010876406071,0.00152361480080901,0.0314007710751698
"ENSMUSG00000073702",0.310327532491531,0.00152741583998357,0.0314007710751698
"ENSMUSG00000032458",0.343100253622953,0.0015337699974008,0.0314007710751698
"ENSMUSG00000032643",2.78931610037947,0.00153400722135004,0.0314007710751698
"ENSMUSG00000012535",3.25101109342627,0.00157524228896906,0.0318730062135919
"ENSMUSG00000056201",0.291342533523331,0.00157532501397368,0.0318730062135919
"ENSMUSG00000025792",-0.250780899950797,0.00157880376154579,0.0318730062135919
"ENSMUSG00000026662",0.31133113704626,0.00159587023430959,0.0320029147295915
"ENSMUSG00000056076",0.318251628794773,0.00160314885007397,0.0320029147295915
"ENSMUSG00000032562",-0.271275013181381,0.00161695834975605,0.0320029147295915
"ENSMUSG00000033105",-0.239092565439627,0.00161954367790418,0.0320029147295915
"ENSMUSG00000005469",0.393014903986639,0.00162932836583564,0.0320029147295915
"ENSMUSG00000019303",2.64496754410849,0.00162996137729164,0.0320029147295915
"ENSMUSG00000029250",-0.195258861370711,0.00163614083484619,0.0320029147295915
"ENSMUSG00000025364",0.323079103033734,0.00167193707365253,0.0325583852263044
"ENSMUSG00000024012",-0.289384733155323,0.00170205813496364,0.0329989332686122
"ENSMUSG00000016319",-0.229340058003928,0.00174618632922145,0.0337059913811561
"ENSMUSG00000028081",0.168296829214096,0.00175905361738528,0.0338060915725442
"ENSMUSG00000028779",-0.386871385206433,0.00179817388038448,0.0344076662937917
"ENSMUSG00000017686",-0.241807458193055,0.0018126294855535,0.0345341227961946
"ENSMUSG00000018585",0.41778349156289,0.00183429400199292,0.0347962409602191
"ENSMUSG00000022403",0.286595093153871,0.00184680762363443,0.034883263311653
"ENSMUSG00000022889",-0.204531372447224,0.00188304307644691,0.0354156947839439
"ENSMUSG00000048007",-0.222430608940577,0.00189966627248552,0.0355763032562076
"ENSMUSG00000047213",0.269688450726267,0.00195021914081679,0.0363682815200623
"ENSMUSG00000027068",-2.24386707449784,0.00196125713374085,0.0364198001923775
"ENSMUSG00000051483",0.361445324171985,0.00199165378754264,0.0368288584830889
"ENSMUSG00000024975",2.60153819634735,0.00204169952835397,0.037596316419606
"ENSMUSG00000026150",3.71657975985246,0.00206051922391413,0.0377847712685254
"ENSMUSG00000061838",-0.117220907204178,0.00214426938704859,0.0391573841178458
"ENSMUSG00000025487",0.31981470840843,0.0021751867479579,0.0394517323244371
"ENSMUSG00000003528",-0.210381615135994,0.00217831650871125,0.0394517323244371
"ENSMUSG00000024646",-0.207619892189953,0.00219059299964061,0.0395114745549932
"ENSMUSG00000021238",-0.213421718641776,0.00226116066869343,0.0403788876118169
"ENSMUSG00000056999",0.311596735437316,0.00226186964572797,0.0403788876118169
"ENSMUSG00000028757",-0.237677718406001,0.00226620887073819,0.0403788876118169
"ENSMUSG00000021024",0.484078178151126,0.0022791130090192,0.0404450659382802
"ENSMUSG00000004897",0.630532984176281,0.00230730195997129,0.040678229355124
"ENSMUSG00000022437",-0.226241731914996,0.00231073786384481,0.040678229355124
"ENSMUSG00000116933",-0.301730378418139,0.00238027012253718,0.041487150414344
"ENSMUSG00000021474",-0.2595958320486,0.00238493393548973,0.041487150414344
"ENSMUSG00000020153",-0.298530372644812,0.0023849691103906,0.041487150414344
"ENSMUSG00000058325",2.21304031637582,0.00240092585746902,0.0416002940894534
"ENSMUSG00000032604",0.302179817070044,0.00245017163279779,0.0422870798272277
"ENSMUSG00000037416",2.61492408907854,0.00249768215750611,0.0428994145430138
"ENSMUSG00000058997",-0.139441089853491,0.00250514645252319,0.0428994145430138
"ENSMUSG00000002379",-0.425190441753461,0.00255184706906582,0.0435297633758088
"ENSMUSG00000030007",0.300157782460865,0.00263330662071821,0.04474587813815
"ENSMUSG00000027201",-0.326611208085261,0.00269980158517485,0.0456993337552097
"ENSMUSG00000025968",-0.21331677134355,0.002723711042162,0.0459274034350766
"ENSMUSG00000025278",0.285489030777875,0.00277327160854739,0.0465846120199124
"ENSMUSG00000026003",-0.163010317881621,0.00280927168721664,0.0470099037849447
"ENSMUSG00000024640",0.380905672091959,0.00286736530273624,0.0477775334013755
"ENSMUSG00000034024",0.260614834930031,0.00287685670333208,0.0477775334013755
"ENSMUSG00000026926",-0.266885147496073,0.00291193225419422,0.0481782475590556
"ENSMUSG00000021713",0.342618317895468,0.00292884484860901,0.0482765774484205
"ENSMUSG00000030751",0.379220361072214,0.00301573941161454,0.0495233923526702
"ENSMUSG00000025024",0.44418135720155,0.00306991935737419,0.0502257066609807
"ENSMUSG00000055681",0.382064668082378,0.00313368712300646,0.0510791001050053
"ENSMUSG00000002010",-0.213628974260473,0.0031611530093987,0.0513366582817849
"ENSMUSG00000038412",-0.621803928693353,0.00318311287904847,0.0515032344878394
"ENSMUSG00000043445",0.256550536634293,0.00320741661388963,0.0517063755228142
"ENSMUSG00000025428",-0.18958995209325,0.00328642644343201,0.05278672546549
"ENSMUSG00000024150",0.924926166779027,0.00338947367682501,0.0540789628629571
"ENSMUSG00000059796",0.172355347547885,0.00339145506707025,0.0540789628629571
"ENSMUSG00000071644",0.240554777847262,0.00353183349423179,0.0560028393018255
"ENSMUSG00000023004",0.128138156068459,0.00353922334545538,0.0560028393018255
"ENSMUSG00000001017",-0.35011110828858,0.00355028224612799,0.0560028393018255
"ENSMUSG00000023861",-0.384989623202102,0.00357701231586607,0.0562229685790235
"ENSMUSG00000001525",0.210276030697234,0.00365156008849093,0.0571453082624588
"ENSMUSG00000017774",0.128706817703833,0.00366166256078468,0.0571453082624588
"ENSMUSG00000027185",-0.307766882506822,0.00368200454254038,0.0572597243523683
"ENSMUSG00000020664",-0.17907171896891,0.00377716641095447,0.0585327794880656
"ENSMUSG00000027984",-0.181539215483596,0.00380507524629919,0.0587583724875885
"ENSMUSG00000036499",0.304183425628796,0.00384683866324016,0.0591955837654543
"ENSMUSG00000012848",0.175213497123949,0.0038764833917171,0.0594439143099197
"ENSMUSG00000020180",-0.267495569229176,0.00394809136951135,0.0603317712403452
"ENSMUSG00000029430",0.249914717561364,0.0039948534222133,0.0608351207998641
"ENSMUSG00000037331",0.321411173115195,0.00407996448318936,0.06191697824316
"ENSMUSG00000016921",-0.331735307845133,0.00412667531238224,0.0623499816036649
"ENSMUSG00000048758",0.225191782066613,0.00413683131748924,0.0623499816036649
"ENSMUSG00000025200",3.34965821406714,0.00439034454227735,0.065945072800555
"ENSMUSG00000021226",-0.190762431433754,0.0044603380906296,0.066768530397486
"ENSMUSG00000025236",-0.354092497165883,0.00454983852609491,0.0677742525789539
"ENSMUSG00000021996",0.262980717054621,0.00455847757742983,0.0677742525789539
"ENSMUSG00000029578",2.89884775253303,0.00457372256667787,0.0677742525789539
"ENSMUSG00000063550",-0.147998229061873,0.0047306327836666,0.0697548148593048
"ENSMUSG00000018965",0.466738864917655,0.00473907967346788,0.0697548148593048
"ENSMUSG00000028223",-0.222782714142738,0.00476038435592349,0.0698348385013976
"ENSMUSG00000024099",-0.315196834327519,0.00481003215075724,0.0702272160405751
"ENSMUSG00000047215",-0.187455305365916,0.00481904549971681,0.0702272160405751
"ENSMUSG00000040028",-0.132078267696933,0.00505856275005195,0.073474371825012
"ENSMUSG00000028763",-0.248563881744914,0.0051208979095209,0.0740227849746861
"ENSMUSG00000054604",2.57375747170768,0.00512995896779806,0.0740227849746861
"ENSMUSG00000002949",-0.181753269695744,0.00518541218875676,0.0745784282441781
"ENSMUSG00000022858",-0.2511661675867,0.00529232800024844,0.0758681939058417
"ENSMUSG00000022204",-1.36496092678542,0.00544420981590297,0.0777921019473668
"ENSMUSG00000030662",0.274436185975532,0.0055909361636137,0.0796301296312748
"ENSMUSG00000028180",0.297525179817047,0.00564674383897639,0.0801655472107583
"ENSMUSG00000031167",-0.189163455468133,0.00570367767403339,0.0807134580174307
"ENSMUSG00000003200",0.421025642250402,0.00578122483394811,0.0815486233788642
"ENSMUSG00000053768",-0.284499911868004,0.0058140333045143,0.0817493948024518
"ENSMUSG00000000399",-0.372026018626034,0.00595048427359595,0.0834015327646363
"ENSMUSG00000024048",0.348345378241415,0.00606871795886762,0.0847886594824648
"ENSMUSG00000030934",-0.161964563709198,0.00612383689164389,0.08528799417761
"ENSMUSG00000018574",-0.140036927191204,0.00622120750785469,0.0863707704797114
"ENSMUSG00000040688",-0.338969530384574,0.00631491986045268,0.0873961078800385
"ENSMUSG00000060036",0.135155191276343,0.00636255201345738,0.0877792834207709
"ENSMUSG00000021823",0.176314552927469,0.00648739906573681,0.0892220102759616
"ENSMUSG00000029767",0.342953939068956,0.00659559686059806,0.090427482191564
"ENSMUSG00000027099",-0.147054130462685,0.00663238462182182,0.0906494556541548
"ENSMUSG00000003360",-0.255875460196478,0.00668035641458862,0.0910224414260202
"ENSMUSG00000003865",0.394285209338097,0.00673559721413658,0.0912236923683901
"ENSMUSG00000008668",0.251805338797645,0.00673658259934715,0.0912236923683901
"ENSMUSG00000035297",0.327018971309123,0.00681867156463937,0.0920520661226315
"ENSMUSG00000032294",0.331073013772915,0.00686054249533286,0.0923340902812229
"ENSMUSG00000020935",-0.176302505310563,0.00688566969405992,0.0923897326937735
"ENSMUSG00000020277",0.318574754025093,0.00710492647436014,0.0950418887953161
"ENSMUSG00000021241",-0.284144852718782,0.00723305160965537,0.0964151895020514
"ENSMUSG00000061904",-0.221277509388337,0.00725140370942491,0.0964151895020514
"ENSMUSG00000096210",-0.269448932057813,0.00727905513007343,0.0964913302031722
"ENSMUSG00000038372",0.377810414423664,0.00745959960139028,0.0985042362691087
"ENSMUSG00000057322",0.350819012536547,0.00747566801042543,0.0985042362691087
"ENSMUSG00000015656",0.0918585819507598,0.00757707931589991,0.0995424658784343
"ENSMUSG00000014294",-0.318235720259942,0.007611108563283,0.0996919309137157
"ENSMUSG00000071054",-0.26118905696968,0.00768475201311181,0.100357844539184
"ENSMUSG00000024073",1.9042152576835,0.00774842786122556,0.100885070220397
"ENSMUSG00000027710",-0.173155159075741,0.0077709699624437,0.100885070220397
"ENSMUSG00000019179",-0.129736308102878,0.00781773463229257,0.101193676813881
"ENSMUSG00000031311",-0.172060759315663,0.00793556770548122,0.102334803163325
"ENSMUSG00000055239",2.42750259283001,0.00795239779183303,0.102334803163325
"ENSMUSG00000064210",-0.195157913767815,0.00802548858276865,0.10297427187395
"ENSMUSG00000028383",-0.210470396734252,0.00807695827341921,0.103333410934064
"ENSMUSG00000021376",2.17009704626795,0.00814729261584605,0.103735684723709
"ENSMUSG00000001642",0.365822516508558,0.00815554349338859,0.103735684723709
"ENSMUSG00000030541",-0.143817659502407,0.0082294118046186,0.104373606202094
"ENSMUSG00000028693",0.392240013371875,0.00837685166601537,0.105938287879694
"ENSMUSG00000033400",2.21504329779744,0.00848384411764307,0.106983948314462
"ENSMUSG00000044894",-0.242299376292483,0.00852801573294571,0.107233706401983
